long,lat,calle_nombre,calle_altura,modelo,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.464242043532494,-34.6024583242997,"DICKMAN, ADOLFO, DR.",1463,MECÁNICA,Paternal,Comuna 15,1416,C1416EHK
-58.4287849906392,-34.6273624291948,DIRECTORIO AV.,150,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CIO
-58.433052788238605,-34.627980532295105,DIRECTORIO AV.,448,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CIR
-58.43646589893821,-34.6284805959952,DIRECTORIO AV.,656,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CIT
-58.4397586967378,-34.6289597975954,DIRECTORIO AV.,906,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CIW
-58.445518151737005,-34.6298172134957,DIRECTORIO AV.,1260,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406GZO
-58.447807430036704,-34.6301600096958,DIRECTORIO AV.,1480,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406GZQ
-58.45111382693629,-34.630651124996,DIRECTORIO AV.,1680,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406GZS
-58.4521336827362,-34.630892462096,DIRECTORIO AV.,1734,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406GZT
-58.45454259243589,-34.6316372127961,DIRECTORIO AV.,1908,MECÁNICA,Flores,Comuna 7,1406,C1406GZV
-58.4599478230352,-34.6333399811962,DIRECTORIO AV.,2356,MECÁNICA,Flores,Comuna 7,1406,C1406GZZ
-58.4628149690349,-34.6342109275963,DIRECTORIO AV.,2560,MECÁNICA,Flores,Comuna 7,1406,C1406HAO
-58.4654507784346,-34.6349984480964,DIRECTORIO AV.,2748,MECÁNICA,Flores,Comuna 7,1406,C1406HAQ
-58.4681698440343,-34.6358117339965,DIRECTORIO AV.,2950,MECÁNICA,Flores,Comuna 7,1406,C1406HAS
-58.47051659073399,-34.6365130073966,DIRECTORIO AV.,3122,MECÁNICA,Flores,Comuna 7,1406,C1406HAU
-58.472160967933796,-34.6370025716967,DIRECTORIO AV.,3288,MECÁNICA,Parque Avellaneda,Comuna 9,1406,C1406HAV
-58.473947463333594,-34.6377225902967,DIRECTORIO AV.,3458,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HFO
-58.47678880293329,-34.6394808889967,DIRECTORIO AV.,3764,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HFR
-58.4946537998318,-34.6537963299964,DIRECTORIO AV.,5461,MECÁNICA,Mataderos,Comuna 9,1440,C1440ASG
-58.495625036031704,-34.65460343879639,DIRECTORIO AV.,5591,MECÁNICA,Mataderos,Comuna 9,1440,C1440ASH
-58.49742529963161,-34.6561067153963,DIRECTORIO AV.,5807,MECÁNICA,Mataderos,Comuna 9,1440,C1440ASK
-58.504100166231005,-34.6608888653963,DIRECTORIO AV.,6621,MECÁNICA,Mataderos,Comuna 9,1440,C1440ATF
-58.508504123430605,-34.6645566709962,DIRECTORIO AV.,7185,MECÁNICA,Mataderos,Comuna 9,1440,C1440ATK
-58.509783169330504,-34.6656181492962,DIRECTORIO AV.,7321,MECÁNICA,Mataderos,Comuna 9,1440,C1440ATM
-58.4709157112303,-34.583932192902004,DONADO,998,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427CZD
-58.4709155163301,-34.5800027678024,DONADO,1350,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427CZL
-58.472630221729496,-34.5757668161029,DONADO,1788,MECÁNICA,Villa Ortuzar,Comuna 15,1430,C1430DRH
-58.443007615734,-34.5813248439004,DORREGO,1782,MECÁNICA,Colegiales,Comuna 13,1414,C1414CKZ
-58.44110915203421,-34.579560347400495,DORREGO,1946,MECÁNICA,Colegiales,Comuna 13,1414,C1414CLO
-58.4382877169344,-34.5771389579006,DORREGO,2250,MECÁNICA,Palermo,Comuna 14,1414,C1414CLR
-58.4519151854338,-34.5952516196996,DORREGO AV.,392,MECÁNICA,Chacarita,Comuna 15,1414,C1414CJQ
-58.444742625433996,-34.5840927925003,DORREGO AV.,1524,MECÁNICA,Chacarita,Comuna 15,1414,C1414CKX
-58.43361037963489,-34.5742799774006,DORREGO AV.,2657,MECÁNICA,Palermo,Comuna 14,1425,C1425GAD
-58.430747912035294,-34.5742475348004,DORREGO AV.,2851,MECÁNICA,Palermo,Comuna 14,,
-58.4368117934363,-34.601976099097904,"DRAGO, LUIS MARIA",234,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AIF
-58.4378702466361,-34.600898223398104,"DRAGO, LUIS MARIA",366,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AIH
-58.4544325966333,-34.59356523339989,"DUMONT, SANTOS",4526,MECÁNICA,Chacarita,Comuna 15,1427,C1427EIX
-58.4577839675362,-34.6424181877952,ECHEANDIA,2730,MECÁNICA,Flores,Comuna 7,1406,C1406HRD
-58.4694315579352,-34.652147110595,ECHEANDIA,3818,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HVL
-58.4730791205349,-34.6555871488948,ECHEANDIA,4218,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HVT
-58.4959778780332,-34.6762978822942,ECHEANDIA,6835,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439BLG
-58.4969914966331,-34.6773192164942,ECHEANDIA,6990,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439BLJ
-58.527766447024405,-34.6132888021027,"ECHEVARRIA, VICENTE A. DE",5387,MECÁNICA,Villa Real,Comuna 10,1419,C1419HNA
-58.4108269977436,-34.6551032212909,"EINSTEIN, ALBERTO",865,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DXK
-58.409562697443896,-34.6573509807906,"EINSTEIN, ALBERTO",1072,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DXP
-58.523825880027,-34.6435053103993,EL RASTREADOR,396,MECÁNICA,Liniers,Comuna 9,1408,C1408GGB
-58.416541309938495,-34.5927005234976,EL SALVADOR,3819,MECÁNICA,Palermo,Comuna 14,1175,C1175ACA
-58.42159251963779,-34.5927336510979,EL SALVADOR,4147,MECÁNICA,Palermo,Comuna 14,1175,C1175ACG
-58.43486483823529,-34.5837459597997,EL SALVADOR,5543,MECÁNICA,Palermo,Comuna 14,1414,C1414BQC
-58.436796380235,-34.5821383476,EL SALVADOR,5737,MECÁNICA,Palermo,Comuna 14,1414,C1414BQG
-58.4402297865343,-34.5792859302005,EL SALVADOR,6083,MECÁNICA,Palermo,Comuna 14,1414,C1414BQM
-58.4666089906314,-34.5915099597009,ELCANO,4760,MECÁNICA,Paternal,Comuna 15,1427,C1427CIS
-58.469790255731105,-34.5936028345009,ELCANO,5076,MECÁNICA,Paternal,Comuna 15,1427,C1427CIV
-58.46005797083139,-34.577488451602,ELCANO AV.,3545,MECÁNICA,Colegiales,Comuna 13,1426,C1426EJG
-58.4604522807314,-34.5789147061018,ELCANO AV.,3640,MECÁNICA,Chacarita,Comuna 15,1427,C1427CHN
-58.4084000239432,-34.6444873056918,ELIA,568,MECÁNICA,Parque Patricios,Comuna 4,1437,C1437ELD
-58.408077652443296,-34.646285808891605,ELIA,723,MECÁNICA,Parque Patricios,Comuna 4,1437,C1437ELG
-58.50836817362929,-34.6457052315981,ERCILLA,5960,MECÁNICA,Liniers,Comuna 9,1408,C1408IPR
-58.5104070797291,-34.647539624698,ERCILLA,6190,MECÁNICA,Liniers,Comuna 9,1408,C1408IPV
-58.513163132128895,-34.649992693998,ERCILLA,6490,MECÁNICA,Liniers,Comuna 9,1408,C1408IQB
-58.4282135162411,-34.6541495620921,EREZCANO,3042,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437AVO
-58.426255393541496,-34.655544282491796,EREZCANO,3246,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437AVQ
-58.4246438828418,-34.6566878894916,EREZCANO,3450,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437AVS
-58.5021363902298,-34.6394464609983,ESCALADA AV.,126,MECÁNICA,Villa Luro,Comuna 10,1407,C1407LDD
-58.4942743174313,-34.6456140053972,ESCALADA AV.,858,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407LDR
-58.4917523710318,-34.647596444396804,ESCALADA AV.,1070,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407LDV
-58.4887359576324,-34.6499595028964,ESCALADA AV.,1368,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407LEB
-58.487525873832595,-34.6509257506962,ESCALADA AV.,1496,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407LED
-58.485736803632896,-34.652348413196,ESCALADA AV.,1650,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407LEH
-58.4822271193336,-34.6552016913954,ESCALADA AV.,1949,MECÁNICA,Mataderos,Comuna 9,1407,C1407LEM
-58.4702480848323,-34.6111669461992,"ESCALADA DE SAN MARTIN, R.",2239,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416CWE
-58.472553182832,-34.6123873839992,"ESCALADA DE SAN MARTIN, R.",2445,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416CWI
-58.474973455931796,-34.613758700799195,"ESCALADA DE SAN MARTIN, R.",2650,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416CWN
-58.4777997403315,-34.615153880299204,"ESCALADA DE SAN MARTIN, R.",2877,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416CWQ
-58.4791502778314,-34.6158676747993,"ESCALADA DE SAN MARTIN, R.",2975,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416CWS
-58.482789980731,-34.6177745725993,"ESCALADA DE SAN MARTIN, R.",3251,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416CWY
-58.4854218677307,-34.6193691497993,"ESCALADA DE SAN MARTIN, R.",3463,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407EVC
-58.487042492030604,-34.620758977699296,"ESCALADA DE SAN MARTIN, R.",3677,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407EVG
-58.489615868730404,-34.6229257501992,"ESCALADA DE SAN MARTIN, R.",3949,MECÁNICA,Floresta,Comuna 10,1407,C1407HJM
-58.4915334044302,-34.6245112431992,"ESCALADA DE SAN MARTIN, R.",4167,MECÁNICA,Floresta,Comuna 10,1407,C1407HJQ
-58.494224523030006,-34.6267576515991,"ESCALADA DE SAN MARTIN, R.",4424,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407EVX
-58.50252851052521,-34.574261154405,ESCOBAR,2320,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FRB
-58.5073152076248,-34.577220966305,ESCOBAR,2724,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FRJ
-58.510012439924495,-34.578885649305,ESCOBAR,2960,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FRN
-58.469144124331706,-34.6005996200002,ESPINOSA,2649,MECÁNICA,Paternal,Comuna 15,1416,C1416CFE
-58.491255622228095,-34.5924494740024,ESTADO PLURINACIONAL DE BOLIVIA,3561,MECÁNICA,Agronomia,Comuna 15,1419,C1419DTA
-58.4927829952277,-34.5907571290027,ESTADO PLURINACIONAL DE BOLIVIA,3795,MECÁNICA,Agronomia,Comuna 15,1419,C1419DTE
-58.4957314712271,-34.587496538103196,ESTADO PLURINACIONAL DE BOLIVIA,4257,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DTO
-58.4977968743266,-34.58521050410361,ESTADO PLURINACIONAL DE BOLIVIA,4575,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DTU
-58.4991045000264,-34.5837665421038,ESTADO PLURINACIONAL DE BOLIVIA,4745,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DTY
-58.50070038582599,-34.582011765104106,ESTADO PLURINACIONAL DE BOLIVIA,4957,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DUC
-58.505388943025,-34.5768376123049,ESTADO PLURINACIONAL DE BOLIVIA,5617,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DVI
-58.3929440516436,-34.619249603593396,ESTADOS UNIDOS,1888,MECÁNICA,San Cristobal,Comuna 3,1227,C1227ABB
-58.3957669460432,-34.6196013530935,ESTADOS UNIDOS,2096,MECÁNICA,San Cristobal,Comuna 3,1227,C1227ABF
-58.398034811242894,-34.6196597931937,ESTADOS UNIDOS,2250,MECÁNICA,San Cristobal,Comuna 3,1227,C1227ABJ
-58.4003563507426,-34.6197514224938,ESTADOS UNIDOS,2436,MECÁNICA,San Cristobal,Comuna 3,1227,C1227ABN
-58.4023131772423,-34.6198289668939,ESTADOS UNIDOS,2608,MECÁNICA,San Cristobal,Comuna 3,1227,C1227ABR
-58.405236840942,-34.620357882894,ESTADOS UNIDOS,2820,MECÁNICA,San Cristobal,Comuna 3,1227,C1227ABV
-58.4088543152415,-34.6211841011942,ESTADOS UNIDOS,3080,MECÁNICA,San Cristobal,Comuna 3,1228,C1228ABB
-58.5165770816277,-34.6387326257993,ESTEVES SAGUI,70,MECÁNICA,Liniers,Comuna 9,1408,C1408HGB
-58.4661678813311,-34.5858481822015,ESTOMBA,522,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427CON
-58.4653306771307,-34.5775122827023,ESTOMBA,1410,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427CPH
-58.4674495461302,-34.575088222302696,ESTOMBA,1650,MECÁNICA,Villa Ortuzar,Comuna 15,1430,C1430EGD
-58.469032199429904,-34.5736774955029,ESTOMBA,1790,MECÁNICA,Villa Ortuzar,Comuna 15,1430,C1430EGF
-58.484231238026396,-34.5543870284059,ESTOMBA,3861,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430EIU
-58.4857866832261,-34.5523502875062,ESTOMBA,4125,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430EJA
-58.4263227941397,-34.6305360388943,ESTRADA,16,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CMB
-58.42991037273929,-34.631045533694504,ESTRADA,292,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CMF
-58.432113803939,-34.6313733500947,ESTRADA,450,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CMJ
-58.435972088138506,-34.6319479920949,ESTRADA,774,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CMP
-58.50796572392451,-34.5750382907053,EZEIZA,2653,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FTG
-58.5099238221243,-34.5761934840053,EZEIZA,2827,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FTK
-58.511425556724205,-34.577089313105304,EZEIZA,2947,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FTM
-58.4553092952355,-34.6279389474965,"FALCON, RAMON L.,CNEL.",1856,MECÁNICA,Flores,Comuna 7,1406,C1406GNL
-58.4572501752353,-34.6285687219966,"FALCON, RAMON L.,CNEL.",2008,MECÁNICA,Flores,Comuna 7,1406,C1406GNP
-58.4604454023349,-34.6295976659967,"FALCON, RAMON L.,CNEL.",2284,MECÁNICA,Flores,Comuna 7,1406,C1406GNT
-58.4632957454346,-34.6304582763968,"FALCON, RAMON L.,CNEL.",2480,MECÁNICA,Flores,Comuna 7,1406,C1406GNX
-58.4654033551343,-34.6310942086968,"FALCON, RAMON L.,CNEL.",2626,MECÁNICA,Flores,Comuna 7,1406,C1406GOB
-58.467987200634006,-34.6318914037969,"FALCON, RAMON L.,CNEL.",2834,MECÁNICA,Flores,Comuna 7,1406,C1406GOF
-58.4711651080336,-34.632788224997,"FALCON, RAMON L.,CNEL.",3056,MECÁNICA,Flores,Comuna 7,1406,C1406GOJ
-58.475979546233,-34.6339276280972,"FALCON, RAMON L.,CNEL.",3496,MECÁNICA,Floresta,Comuna 10,1407,C1407GSD
-58.4792503724326,-34.6346900659973,"FALCON, RAMON L.,CNEL.",3766,MECÁNICA,Floresta,Comuna 10,1407,C1407GSJ
-58.485636146431894,-34.6361679361976,"FALCON, RAMON L.,CNEL.",4172,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407GSR
-58.4895216034314,-34.6371241646978,"FALCON, RAMON L.,CNEL.",4420,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407GSX
-58.492770827131004,-34.6378850408979,"FALCON, RAMON L.,CNEL.",4644,MECÁNICA,Villa Luro,Comuna 10,1407,C1407GTB
-58.4970306854304,-34.638443976198104,"FALCON, RAMON L.,CNEL.",4950,MECÁNICA,Villa Luro,Comuna 10,1407,C1407GTH
-58.499900842230005,-34.6388233750983,"FALCON, RAMON L.,CNEL.",5154,MECÁNICA,Villa Luro,Comuna 10,1407,C1407GTL
-58.513251948228294,-34.640501100099,"FALCON, RAMON L.,CNEL.",6186,MECÁNICA,Liniers,Comuna 9,1408,C1408DRP
-58.5129371746258,-34.6035517805027,FERNANDEZ DE ENCISO,3775,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419GCC
-58.42688250264071,-34.6466654245928,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",1312,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437GYS
-58.4405089831396,-34.6574348046926,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",2781,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437GZG
-58.45468515753839,-34.669293735792195,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,MECÁNICA,Villa Soldati,Comuna 8,1439,C1439CNQ
-58.45468515753839,-34.669293735792195,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,MECÁNICA,Villa Soldati,Comuna 8,1439,C1439CNQ
-58.45468515753839,-34.669293735792195,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,MECÁNICA,Villa Soldati,Comuna 8,1439,C1439CNQ
-58.45468515753839,-34.669293735792195,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,MECÁNICA,Villa Soldati,Comuna 8,1439,C1439CNQ
-58.4709541726371,-34.6834259114919,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",5921,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439COK
-58.4458054835371,-34.632199206695496,"FERNANDEZ MORENO, BALDOMERO",1391,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HHE
-58.44768056153689,-34.6328005623955,"FERNANDEZ MORENO, BALDOMERO",1559,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HHI
-58.4505041418366,-34.6337074076956,"FERNANDEZ MORENO, BALDOMERO",1777,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HHM
-58.4522017415364,-34.6342440066956,"FERNANDEZ MORENO, BALDOMERO",1927,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HHQ
-58.45426691183621,-34.6348969170957,"FERNANDEZ MORENO, BALDOMERO",2107,MECÁNICA,Flores,Comuna 7,1406,C1406HHU
-58.4590998177357,-34.6381572448957,"FERNANDEZ MORENO, BALDOMERO",2525,MECÁNICA,Flores,Comuna 7,1406,C1406HIC
-58.460410620235606,-34.6391852273957,"FERNANDEZ MORENO, BALDOMERO",2705,MECÁNICA,Flores,Comuna 7,1406,C1406HIG
-58.463036964035304,-34.6410340600956,"FERNANDEZ MORENO, BALDOMERO",3095,MECÁNICA,Flores,Comuna 7,1406,C1406HIM
-58.4652262551351,-34.6424433152957,"FERNANDEZ MORENO, BALDOMERO",3249,MECÁNICA,Flores,Comuna 7,1406,C1406HIQ
-58.4721059204345,-34.6470289248956,"FERNANDEZ MORENO, BALDOMERO",3877,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HSG
-58.429495360241496,-34.6633210294913,FERRE,2505,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437FUW
-58.4304885596414,-34.6638700393912,FERRE,2605,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437FUY
-58.4322553800413,-34.664837294791305,FERRE,2749,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437FVA
-58.4503520002306,-34.5465521547045,"FIGUEROA ALCORTA, PRES. AV.",7651,MECÁNICA,Belgrano,Comuna 13,1428,C1428BCM
-58.4478497945351,-34.6059316102983,"FIGUEROA, D. APOLINARIO, CORONEL",560,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416DPB
-58.37254048914699,-34.6279089041912,FINOCHIETTO ENRIQUE DR.,510,MECÁNICA,Barracas,Comuna 4,1143,C1143ABD
-58.374717846546794,-34.628705507091304,FINOCHIETTO ENRIQUE DR.,706,MECÁNICA,Barracas,Comuna 4,1143,C1143ABH
-58.375579827746805,-34.6302462730911,FINOCHIETTO ENRIQUE DR.,847,MECÁNICA,Barracas,Comuna 4,1272,C1272AAA
-58.38906985594521,-34.6353831613915,FINOCHIETTO ENRIQUE DR.,1814,MECÁNICA,Barracas,Comuna 4,1275,C1275AAN
-58.39065283964501,-34.6355376982916,FINOCHIETTO ENRIQUE DR.,2028,MECÁNICA,Parque Patricios,Comuna 4,1275,C1275AAR
-58.4447280856345,-34.5908231507996,FITZ ROY,848,MECÁNICA,Chacarita,Comuna 15,1414,C1414CHH
-58.4397477584349,-34.587136332399695,FITZ ROY,1340,MECÁNICA,Palermo,Comuna 14,1414,C1414CHR
-58.437596903635104,-34.5852080791997,FITZ ROY,1560,MECÁNICA,Palermo,Comuna 14,1414,C1414CHV
-58.4368253360351,-34.5845343616997,FITZ ROY,1640,MECÁNICA,Palermo,Comuna 14,1414,C1414CHX
-58.435854520735205,-34.5836849762998,FITZ ROY,1750,MECÁNICA,Palermo,Comuna 14,1414,C1414CHZ
-58.434494075335294,-34.5824947528998,FITZ ROY,1912,MECÁNICA,Palermo,Comuna 14,1414,C1414CID
-58.4312258638356,-34.5796344728999,FITZ ROY,2278,MECÁNICA,Palermo,Comuna 14,1425,C1425FVD
-58.43029538353561,-34.5788175978999,FITZ ROY,2368,MECÁNICA,Palermo,Comuna 14,1425,C1425FVF
-58.42955638763571,-34.578170469099895,FITZ ROY,2442,MECÁNICA,Palermo,Comuna 14,1425,C1425FVH
-58.4327118044377,-34.614425503196394,"FLORES, VENANCIO, GRAL.",126,MECÁNICA,Caballito,Comuna 6,1405,C1405CGD
-58.5155441451279,-34.6397141124992,FONROUGE,36,MECÁNICA,Liniers,Comuna 9,1408,C1408HFB
-58.5123010789285,-34.6422941042987,FONROUGE,350,MECÁNICA,Liniers,Comuna 9,1408,C1408HFH
-58.50648919132961,-34.6463529611979,FONROUGE,828,MECÁNICA,Liniers,Comuna 9,1440,C1440CYB
-58.4982104802312,-34.652813141296704,FONROUGE,1560,MECÁNICA,Mataderos,Comuna 9,1440,C1440CYP
-58.4918206125325,-34.657816194295805,FONROUGE,2148,MECÁNICA,Mataderos,Comuna 9,1440,C1440CZB
-58.488389063933106,-34.6605386954953,FONROUGE,2450,MECÁNICA,Mataderos,Comuna 9,1440,C1440CZH
-58.4863636428335,-34.662068874195,FONROUGE,2610,MECÁNICA,Mataderos,Comuna 9,1440,C1440CZL
-58.4857282904336,-34.6625652796949,FONROUGE,2706,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ELB
-58.4822528622343,-34.6652734733944,FONROUGE,2990,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ELF
-58.479700278634795,-34.6672515668941,FONROUGE,3180,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ELJ
-58.4751758022357,-34.670788416193396,FONROUGE,3594,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ELR
-58.473470569736,-34.6722200336932,FONROUGE,3735,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ELU
-58.4587222225318,-34.5800664778016,FOREST AV.,1094,MECÁNICA,Chacarita,Comuna 15,1427,C1427CEU
-58.4612699227312,-34.577314679002,FOREST AV.,1274,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427CEW
-58.4651918081304,-34.573938574802604,FOREST AV.,1610,MECÁNICA,Villa Ortuzar,Comuna 15,1430,C1430EOO
-58.4317473965383,-34.6210347116957,FORMOSA,238,MECÁNICA,Caballito,Comuna 6,1424,C1424BZF
-58.4261643165405,-34.6408945728933,FOURNIER,2117,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DCA
-58.4482305157337,-34.5865502578002,FRAGA,235,MECÁNICA,Chacarita,Comuna 15,1427,C1427BTE
-58.450231546533296,-34.5857113548005,FRAGA,423,MECÁNICA,Chacarita,Comuna 15,1427,C1427BTI
-58.452551174332896,-34.5846894005007,FRAGA,615,MECÁNICA,Chacarita,Comuna 15,1427,C1427BTM
-58.456899330132295,-34.583680334601105,FRAGA,982,MECÁNICA,Chacarita,Comuna 15,1427,C1427BTT
-58.458530456632005,-34.5831458794013,FRAGA,1080,MECÁNICA,Chacarita,Comuna 15,1427,C1427BTV
-58.4615827986316,-34.5829562477015,FRAGA,1274,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427BTZ
-58.4641264758312,-34.5828820170017,FRAGA,1450,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427BUD
-58.4687702821305,-34.582748071101996,FRAGA,1830,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427BUL
-58.4593241498332,-34.6020020223994,FRAGATA PRES. SARMIENTO,2067,MECÁNICA,Paternal,Comuna 15,1416,C1416CBS
-58.458725170233095,-34.6000730288996,FRAGATA PRES. SARMIENTO,2235,MECÁNICA,Paternal,Comuna 15,1416,C1416CBW
-58.4579840766331,-34.5975357244998,FRAGATA PRES. SARMIENTO,2461,MECÁNICA,Paternal,Comuna 15,1416,C1416CCA
-58.5170785031291,-34.6603377126972,FRAGATA TRINIDAD,2040,MECÁNICA,Mataderos,Comuna 9,1440,C1440FHL
-58.5231499984266,-34.6357128400001,FRAGUEIRO,304,MECÁNICA,Liniers,Comuna 9,1408,C1408BWB
-58.51497169722429,-34.586643284504596,FRANCO,3541,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419FIO
-58.516488269324206,-34.5875763829046,FRANCO,3647,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419FIQ
-58.450615387935,-34.611427970597894,FRANKLIN,1130,MECÁNICA,Caballito,Comuna 6,1405,C1405DEP
-58.459216377934105,-34.6148356819981,FRANKLIN,1712,MECÁNICA,Flores,Comuna 7,1406,C1406FMB
-58.4618022918338,-34.6157002142981,FRANKLIN,1926,MECÁNICA,Flores,Comuna 7,1406,C1406FMF
-58.4645948578335,-34.6166985633982,FRANKLIN,2140,MECÁNICA,Flores,Comuna 7,1406,C1406FMJ
-58.4667227159332,-34.6175917110983,FRANKLIN,2330,MECÁNICA,Flores,Comuna 7,1406,C1406FND
-58.421600104436706,-34.576234953299604,FRAY JUSTO SANTAMARIA DE ORO,2774,MECÁNICA,Palermo,Comuna 14,1425,C1425FOP
-58.4210340687367,-34.5755432781996,FRAY JUSTO SANTAMARIA DE ORO,2836,MECÁNICA,Palermo,Comuna 14,1425,C1425FOR
-58.4761561802275,-34.5530745114055,"FREIRE, RAMON, CAP. GRAL.",3621,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429ASO
-58.48138752342629,-34.5461937904065,"FREIRE, RAMON, CAP. GRAL.",4495,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429ATE
-58.4829809621259,-34.544094564306896,"FREIRE, RAMON, CAP. GRAL.",4767,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429ATK
-58.3977439331411,-34.5917666599965,FRENCH,2262,MECÁNICA,Recoleta,Comuna 2,1125,C1125AAD
-58.40456463193979,-34.5877943994973,FRENCH,2920,MECÁNICA,Recoleta,Comuna 2,1425,C1425AWJ
