"Longitud","Latitud","Calle","Altura","Materiales","Barrio","Comuna","Calle2","Direccion","Tipo"
"-58.4747056127314","-34.6078158097998","SAN BLAS",2363,"MECÁNICA","Villa Gral. Mitre","Comuna 11","1416.0","C1416EFO","campanas_verdes"
"-58.4780527719311","-34.6095958470998","SAN BLAS",2633,"MECÁNICA","Villa Gral. Mitre","Comuna 11","1416.0","C1416EFU","campanas_verdes"
"-58.4807782512308","-34.6110330598998","SAN BLAS",2851,"MECÁNICA","Villa Santa Rita","Comuna 11","1416.0","C1416EFY","campanas_verdes"
"-58.4832630494305","-34.6123395659999","SAN BLAS",3045,"MECÁNICA","Villa Santa Rita","Comuna 11","1416.0","C1416EGC","campanas_verdes"
"-58.4858620693303","-34.6136869194999","SAN BLAS",3237,"MECÁNICA","Villa Santa Rita","Comuna 11","1416.0","C1416EGG","campanas_verdes"
"-58.48828303393","-34.6149931749999","SAN BLAS",3455,"MECÁNICA","Villa Santa Rita","Comuna 11","1407.0","C1407FTC","campanas_verdes"
"-58.4914252526298","-34.6174203854999","SAN BLAS",3785,"MECÁNICA","Villa Santa Rita","Comuna 11","1407.0","C1407FTI","campanas_verdes"
"-58.4941724322295","-34.6197346170998","SAN BLAS",4091,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407FTO","campanas_verdes"
"-58.4954503910294","-34.6207892898998","SAN BLAS",4217,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407FTS","campanas_verdes"
"-58.499608780929","-34.6233080310998","SAN BLAS",4593,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407FTY","campanas_verdes"
"-58.5033333857286","-34.6256148719998","SAN BLAS",4855,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407FUE","campanas_verdes"
"-58.5051286645285","-34.6272147268998","SAN BLAS",5007,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407FUI","campanas_verdes"
"-58.5078137286283","-34.6296347254997","SAN BLAS",5275,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407FUM","campanas_verdes"
"-58.5106388781281","-34.6321496201996","SAN BLAS",5545,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407FUS","campanas_verdes"
"-58.3956976124435","-34.6230839310931","SAN JUAN AV.",2166,"MECÁNICA","San Cristobal","Comuna 3","1232.0","C1232AAQ","campanas_verdes"
"-58.3988609712431","-34.6234492679933","SAN JUAN AV.",2374,"MECÁNICA","San Cristobal","Comuna 3","1232.0","C1232AAS","campanas_verdes"
"-58.4010775014428","-34.6237289970934","SAN JUAN AV.",2560,"MECÁNICA","San Cristobal","Comuna 3","1232.0","C1232AAU","campanas_verdes"
"-58.4078121189419","-34.6245601674938","SAN JUAN AV.",3038,"MECÁNICA","San Cristobal","Comuna 3","1233.0","C1233ABN","campanas_verdes"
"-58.4116847548414","-34.625004261694","SAN JUAN AV.",3278,"MECÁNICA","San Cristobal","Comuna 3","1233.0","C1233ABP","campanas_verdes"
"-58.402569911441","-34.6001124828959","SAN LUIS",2510,"MECÁNICA","Balvanera","Comuna 3","1056.0","C1056AAD","campanas_verdes"
"-58.4067994957403","-34.5996631425963","SAN LUIS",2948,"MECÁNICA","Balvanera","Comuna 3","1186.0","C1186ACF","campanas_verdes"
"-58.4100791008399","-34.5994723331965","SAN LUIS",3178,"MECÁNICA","Balvanera","Comuna 3","1186.0","C1186ACJ","campanas_verdes"
"-58.4801651038301","-34.599159799501","SAN MARTIN AV.",4140,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417DSO","campanas_verdes"
"-58.4823448427297","-34.5982896829013","SAN MARTIN AV.",4404,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417DSR","campanas_verdes"
"-58.4880409923288","-34.5975015714017","SAN MARTIN AV.",4966,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417DSW","campanas_verdes"
"-58.5050367782262","-34.5940475205032","SAN MARTIN AV.",6390,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419ICN","campanas_verdes"
"-58.5086871904256","-34.5926242529035","SAN MARTIN AV.",6710,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419ICR","campanas_verdes"
"-58.5129200080249","-34.591199041304","SAN MARTIN AV.",7020,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419ICU","campanas_verdes"
"-58.5150465217246","-34.5905621108042","SAN MARTIN AV.",7178,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419ICV","campanas_verdes"
"-58.4880691525303","-34.6191110247995","SAN NICOLAS",1457,"MECÁNICA","Villa Santa Rita","Comuna 11","1407.0","C1407DDA","campanas_verdes"
"-58.513146653225","-34.5924822403039","SAN NICOLAS",4742,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419AWJ","campanas_verdes"
"-58.4432185392392","-34.6573345356927","SAN PEDRITO",2661,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BPA","campanas_verdes"
"-58.4407812756397","-34.6592768631924","SAN PEDRITO",2881,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BPC","campanas_verdes"
"-58.4403294678398","-34.6596370492923","SAN PEDRITO",2909,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BPD","campanas_verdes"
"-58.4387126798401","-34.6609045408921","SAN PEDRITO",3095,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BPE","campanas_verdes"
"-58.4376617536403","-34.6617616012919","SAN PEDRITO",3195,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BQA","campanas_verdes"
"-58.472743457034","-34.6419703836962","SAN PEDRO",3819,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HNE","campanas_verdes"
"-58.4758401197338","-34.6442569496961","SAN PEDRO",4092,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HNJ","campanas_verdes"
"-58.4888926543328","-34.6561450165958","SAN PEDRO",5396,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440BDJ","campanas_verdes"
"-58.5193213940245","-34.5974750453037","SANABRIA",4652,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419BNR","campanas_verdes"
"-58.4126973990392","-34.5946845059971","SANCHEZ DE BUSTAMANTE",1346,"MECÁNICA","Recoleta","Comuna 2","1425.0","C1425DUB","campanas_verdes"
"-58.4017995260399","-34.5825936719977","SANCHEZ DE BUSTAMANTE",2664,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425DVB","campanas_verdes"
"-58.420596057642","-34.6521943079918","SANTA CATALINA",1350,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437FOB","campanas_verdes"
"-58.4229186540418","-34.6544027766917","SANTA CATALINA",1550,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437FOF","campanas_verdes"
"-58.3849173294466","-34.6467850691901","SANTA ELENA",321,"MECÁNICA","Barracas","Comuna 4","1278.0","C1278ACA","campanas_verdes"
"-58.383527583747","-34.6504371502896","SANTA ELENA",618,"MECÁNICA","Barracas","Comuna 4","1278.0","C1278ACH","campanas_verdes"
"-58.3826959620473","-34.6530319303893","SANTA ELENA",915,"MECÁNICA","Barracas","Comuna 4","1278.0","C1278ACM","campanas_verdes"
"-58.4046194201402","-34.5935098947968","SANTA FE AV.",2679,"MECÁNICA","Recoleta","Comuna 2","1425.0","C1425BGB","campanas_verdes"
"-58.4075872894397","-34.5910895877972","SANTA FE AV.",2975,"MECÁNICA","Recoleta","Comuna 2","1425.0","C1425BGE","campanas_verdes"
"-58.4145121159384","-34.5862123902981","SANTA FE AV.",3536,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425BGX","campanas_verdes"
"-58.4151550393382","-34.5855739300982","SANTA FE AV.",3617,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425BGL","campanas_verdes"
"-58.3801871095474","-34.6499470325895","SANTA MAGDALENA",624,"MECÁNICA","Barracas","Comuna 4","1277.0","C1277ACH","campanas_verdes"
"-58.4268604184399","-34.634040426394","SANTANDER",414,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CSD","campanas_verdes"
"-58.4294900255396","-34.6344706528942","SANTANDER",636,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CSH","campanas_verdes"
"-58.4315762477393","-34.6348131532943","SANTANDER",822,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CSL","campanas_verdes"
"-58.4368785783386","-34.6355811257945","SANTANDER",1195,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CSQ","campanas_verdes"
"-58.4398593395383","-34.6361773227947","SANTANDER",1395,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HXA","campanas_verdes"
"-58.4406885163381","-34.6363469859947","SANTANDER",1437,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HXC","campanas_verdes"
"-58.4437622917377","-34.6369775639948","SANTANDER",1695,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HXG","campanas_verdes"
"-58.4454694178375","-34.6373419782949","SANTANDER",1805,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HXK","campanas_verdes"
"-58.4478414488374","-34.6394696613948","SANTANDER",2071,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HXO","campanas_verdes"
"-58.4495670692372","-34.6410118984948","SANTANDER",2247,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HXS","campanas_verdes"
"-58.452176139737","-34.6432461525947","SANTANDER",2495,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HXW","campanas_verdes"
"-58.4593200862364","-34.6485288046947","SANTANDER",3167,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HYC","campanas_verdes"
"-58.4656016037359","-34.6544747571945","SANTANDER",3797,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HYI","campanas_verdes"
"-58.4674781403358","-34.6563854092944","SANTANDER",3963,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HYM","campanas_verdes"
"-58.4690741526357","-34.6580085581943","SANTANDER",4125,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HYQ","campanas_verdes"
"-58.4764909518351","-34.6650493499941","SANTANDER",4922,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439ASJ","campanas_verdes"
"-58.3801953733476","-34.6521435061892","SANTO DOMINGO",2405,"MECÁNICA","Barracas","Comuna 4","1293.0","C1293AGA","campanas_verdes"
"-58.3841360371471","-34.6532384341894","SANTO DOMINGO",2676,"MECÁNICA","Barracas","Comuna 4","1293.0","C1293AGF","campanas_verdes"
"-58.3878405965467","-34.6538294309895","SANTO DOMINGO",2960,"MECÁNICA","Barracas","Comuna 4","1293.0","C1293AGL","campanas_verdes"
"-58.4045837968444","-34.6548992120905","SANTO DOMINGO",3892,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437IDB","campanas_verdes"
"-58.48172651003","-34.6016430149009","SANTO TOME",2481,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GFC","campanas_verdes"
"-58.4852233884297","-34.6036850868009","SANTO TOME",2765,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GFI","campanas_verdes"
"-58.4877401773294","-34.6051517230009","SANTO TOME",2983,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GFM","campanas_verdes"
"-58.4902932300292","-34.6066341141009","SANTO TOME",3167,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GFQ","campanas_verdes"
"-58.492458492229","-34.6078843623009","SANTO TOME",3347,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GFU","campanas_verdes"
"-58.4993369743283","-34.611836289001","SANTO TOME",3997,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GGG","campanas_verdes"
"-58.501736513228","-34.613224955201","SANTO TOME",4215,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GGM","campanas_verdes"
"-58.5044322491277","-34.614772498601","SANTO TOME",4451,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GGQ","campanas_verdes"
"-58.5070886689275","-34.616257739401","SANTO TOME",4655,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GGU","campanas_verdes"
"-58.5095421618272","-34.617603844901","SANTO TOME",4873,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GGY","campanas_verdes"
"-58.511617144927","-34.618994388301","SANTO TOME",5053,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GHC","campanas_verdes"
"-58.5141699926268","-34.621227067501","SANTO TOME",5243,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GHG","campanas_verdes"
"-58.5172245846266","-34.6239780436009","SANTO TOME",5545,"MECÁNICA","Monte Castro","Comuna 10","1408.0","C1408AYE","campanas_verdes"
"-58.5212493631262","-34.6263191579009","SANTO TOME",6015,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408AYO","campanas_verdes"
"-58.5239357215259","-34.626882244101","SANTO TOME",6253,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408AYS","campanas_verdes"
"-58.5267865645255","-34.6274783912012","SANTO TOME",6553,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408AYY","campanas_verdes"
"-58.4881766998311","-34.6300369594984","SARACHAGA",4263,"MECÁNICA","Velez Sarsfield","Comuna 10",,,"campanas_verdes"
"-58.4901215073309","-34.6317224988983","SARACHAGA",4495,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407EGE","campanas_verdes"
"-58.4911403018309","-34.6327458311983","SARACHAGA",4639,"MECÁNICA","Velez Sarsfield","Comuna 10",,,"campanas_verdes"
"-58.4937682011305","-34.6330812576985","SARACHAGA",4871,"MECÁNICA","Velez Sarsfield","Comuna 10",,,"campanas_verdes"
"-58.4971155389301","-34.6335100622986","SARACHAGA",5093,"MECÁNICA","Velez Sarsfield","Comuna 10",,,"campanas_verdes"
"-58.4989767038298","-34.6337497157987","SARACHAGA",5215,"MECÁNICA","Villa Luro","Comuna 10",,,"campanas_verdes"
"-58.5026502573293","-34.6342224765989","SARACHAGA",5491,"MECÁNICA","Villa Luro","Comuna 10",,,"campanas_verdes"
"-58.4251720484403","-34.6369652460936","SARAZA",452,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CWB","campanas_verdes"
"-58.42762789634","-34.6374047155938","SARAZA",648,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CWF","campanas_verdes"
"-58.4297472091397","-34.6377871141938","SARAZA",826,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CWJ","campanas_verdes"
"-58.4321143319395","-34.6382089016939","SARAZA",1004,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CWN","campanas_verdes"
"-58.4366649056389","-34.6389944786942","SARAZA",1358,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CWT","campanas_verdes"
"-58.4396237581385","-34.6397272558943","SARAZA",1546,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406IFD","campanas_verdes"
"-58.4421613052382","-34.6403667228944","SARAZA",1732,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406IFH","campanas_verdes"
"-58.4446389130379","-34.6415433671944","SARAZA",2042,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406IFN","campanas_verdes"
"-58.4459062746378","-34.6426804935944","SARAZA",2170,"MECÁNICA","Flores","Comuna 7","1406.0","C1406IFP","campanas_verdes"
"-58.4498132302375","-34.6461782189943","SARAZA",2570,"MECÁNICA","Flores","Comuna 7","1406.0","C1406IFX","campanas_verdes"
"-58.480475147935","-34.6715845344937","SARAZA",5591,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439APA","campanas_verdes"
"-58.4827856597348","-34.6737045064936","SARAZA",5852,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439APH","campanas_verdes"
"-58.3940416214425","-34.6057461503948","SARMIENTO",1935,"MECÁNICA","Balvanera","Comuna 3","1044.0","C1044AAC","campanas_verdes"
"-58.3971304183421","-34.605941660795","SARMIENTO",2135,"MECÁNICA","Balvanera","Comuna 3","1044.0","C1044AAG","campanas_verdes"
"-58.4080005888406","-34.6066213323956","SARMIENTO",2959,"MECÁNICA","Balvanera","Comuna 3","1196.0","C1196AAC","campanas_verdes"
"-58.41276495474","-34.6062460843959","SARMIENTO",3333,"MECÁNICA","Balvanera","Comuna 3","1196.0","C1196AAK","campanas_verdes"
"-58.4144381681397","-34.6059079806961","SARMIENTO",3465,"MECÁNICA","Almagro","Comuna 5","1196.0","C1196AAM","campanas_verdes"
"-58.4164128465394","-34.6055554197963","SARMIENTO",3637,"MECÁNICA","Almagro","Comuna 5","1196.0","C1196AAQ","campanas_verdes"
"-58.4197977493389","-34.6051355868965","SARMIENTO",3820,"MECÁNICA","Almagro","Comuna 5","1197.0","C1197AAD","campanas_verdes"
"-58.4218381992386","-34.6047689642967","SARMIENTO",4041,"MECÁNICA","Almagro","Comuna 5","1197.0","C1197AAG","campanas_verdes"
"-58.4248838226382","-34.6043883691969","SARMIENTO",4239,"MECÁNICA","Almagro","Comuna 5","1197.0","C1197AAK","campanas_verdes"
"-58.4274891770378","-34.6042000014971","SARMIENTO",4411,"MECÁNICA","Almagro","Comuna 5","1197.0","C1197AAO","campanas_verdes"
"-58.4308317251373","-34.6039731810974","SARMIENTO",4625,"MECÁNICA","Almagro","Comuna 5","1197.0","C1197AAS","campanas_verdes"
"-58.4847267357296","-34.6015488753011","SASTRE, MARCOS",2624,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FYB","campanas_verdes"
"-58.4876582008293","-34.6032551536011","SASTRE, MARCOS",2880,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FYF","campanas_verdes"
"-58.4897536385291","-34.6044755820011","SASTRE, MARCOS",3040,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FYJ","campanas_verdes"
"-58.4942133327286","-34.6070712244011","SASTRE, MARCOS",3428,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FYR","campanas_verdes"
"-58.4963412032284","-34.6082969763011","SASTRE, MARCOS",3652,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FYV","campanas_verdes"
"-58.4977894393283","-34.6091765479011","SASTRE, MARCOS",3768,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FYX","campanas_verdes"
"-58.500820332228","-34.6110152766012","SASTRE, MARCOS",4044,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GAD","campanas_verdes"
"-58.5040287517277","-34.6129238999012","SASTRE, MARCOS",4324,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GAJ","campanas_verdes"
"-58.5083006229273","-34.6154858915012","SASTRE, MARCOS",4686,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GAP","campanas_verdes"
"-58.511229297727","-34.6172781856012","SASTRE, MARCOS",4952,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GAV","campanas_verdes"
"-58.5133420344268","-34.6189012248012","SASTRE, MARCOS",5106,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GAZ","campanas_verdes"
"-58.5149616204267","-34.6202424137011","SASTRE, MARCOS",5222,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GCB","campanas_verdes"
"-58.5175487299264","-34.6224830927011","SASTRE, MARCOS",5468,"MECÁNICA","Monte Castro","Comuna 10","1408.0","C1408BAD","campanas_verdes"
"-58.5197808050263","-34.624464314701","SASTRE, MARCOS",5710,"MECÁNICA","Monte Castro","Comuna 10","1408.0","C1408BAJ","campanas_verdes"
"-58.5232825033259","-34.6255435181011","SASTRE, MARCOS",6060,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408BAP","campanas_verdes"
"-58.5264070105255","-34.6261989562013","SASTRE, MARCOS",6390,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408BAV","campanas_verdes"
"-58.4706286836366","-34.6742169342928","SAYOS",5294,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439CAJ","campanas_verdes"
"-58.4415351621356","-34.6014639859983","SCALABRINI ORTIZ, RAUL AV.",78,"MECÁNICA","Villa Crespo","Comuna 15","1414.0","C1414DNN","campanas_verdes"
"-58.5086418453294","-34.6477948730979","SCHMIDL, ULRICO",6107,"MECÁNICA","Liniers","Comuna 9","1440.0","C1440CFU","campanas_verdes"
"-58.5121716857292","-34.6512093750978","SCHMIDL, ULRICO",6503,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CGC","campanas_verdes"
"-58.5131918778291","-34.6521970215978","SCHMIDL, ULRICO",6691,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CGE","campanas_verdes"
"-58.5152335431289","-34.6541542284977","SCHMIDL, ULRICO",6991,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CGK","campanas_verdes"
"-58.5179412863287","-34.6564619352976","SCHMIDL, ULRICO",7345,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CGS","campanas_verdes"
"-58.4585034618339","-34.6108966997985","SEGUI, F. J., ALTE.",1295,"MECÁNICA","Caballito","Comuna 6","1416.0","C1416BXC","campanas_verdes"
"-58.4622628410327","-34.6014559167996","SEGUI, F. J., ALTE.",2145,"MECÁNICA","Paternal","Comuna 15","1416.0","C1416BXU","campanas_verdes"
"-58.4615629120327","-34.5991609342998","SEGUI, F. J., ALTE.",2375,"MECÁNICA","Paternal","Comuna 15","1416.0","C1416BXY","campanas_verdes"
"-58.4608186287326","-34.5968728333","SEGUI, F. J., ALTE.",2587,"MECÁNICA","Paternal","Comuna 15","1416.0","C1416BYC","campanas_verdes"
"-58.4101950252384","-34.5785080456986","SEGUI, JUAN FRANCISCO",3675,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425ACC","campanas_verdes"
"-58.4204294642367","-34.5740501604998","SEGUI, JUAN FRANCISCO",4522,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425ADD","campanas_verdes"
"-58.4871919971312","-34.6301783553983","SEGUROLA AV.",420,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407ANH","campanas_verdes"
"-58.4908335262305","-34.6272843782989","SEGUROLA AV.",866,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407ANR","campanas_verdes"
"-58.4923497423302","-34.6260784631991","SEGUROLA AV.",1088,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407ANV","campanas_verdes"
"-58.49344138423","-34.6252079609992","SEGUROLA AV.",1146,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407ANX","campanas_verdes"
"-58.4964563357294","-34.6228185111997","SEGUROLA AV.",1434,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407AOD","campanas_verdes"
"-58.5011004513285","-34.6191347086003","SEGUROLA AV.",1886,"MECÁNICA","Monte Castro","Comuna 10","1407.0","C1407AOL","campanas_verdes"
"-58.5094174967268","-34.6105846124018","SEGUROLA AV.",2850,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417BBR","campanas_verdes"
"-58.5114142552263","-34.6080409858021","SEGUROLA AV.",3118,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417BBX","campanas_verdes"
"-58.4402394971354","-34.5950251068989","SERRANO",669,"MECÁNICA","Villa Crespo","Comuna 15","1414.0","C1414DEM","campanas_verdes"
"-58.4382750090356","-34.5938491814989","SERRANO",849,"MECÁNICA","Villa Crespo","Comuna 15","1414.0","C1414DEQ","campanas_verdes"
"-58.4362990404358","-34.5926674430989","SERRANO",1029,"MECÁNICA","Villa Crespo","Comuna 15","1414.0","C1414DEU","campanas_verdes"
"-58.494870032828","-34.598487230202","SIMBRON",3071,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417EUC","campanas_verdes"
"-58.4975892804277","-34.6001081353021","SIMBRON",3281,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417EUG","campanas_verdes"
"-58.5035189737271","-34.6035140129021","SIMBRON",3721,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417EVE","campanas_verdes"
"-58.5065648564268","-34.6052746377021","SIMBRON",3989,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417EVI","campanas_verdes"
"-58.5093663522265","-34.6070069094021","SIMBRON",4245,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417EVO","campanas_verdes"
"-58.5123441414262","-34.6089139333021","SIMBRON",4479,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417EVS","campanas_verdes"
"-58.5157720545259","-34.6111626845021","SIMBRON",4749,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417EVY","campanas_verdes"
"-58.5187634818256","-34.6131948478021","SIMBRON",5043,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417EWE","campanas_verdes"
"-58.5211530468255","-34.615544900102","SIMBRON",5245,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417EWI","campanas_verdes"
"-58.5247888029252","-34.6188198819019","SIMBRON",5585,"MECÁNICA","Villa Real","Comuna 10","1408.0","C1408BHE","campanas_verdes"
"-58.5280019034249","-34.6216957693018","SIMBRON",5947,"MECÁNICA","Villa Real","Comuna 10","1408.0","C1408BHM","campanas_verdes"
"-58.4867851863284","-34.5880985317026","SOLANO LOPEZ, F., MARISCAL",2146,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HQB","campanas_verdes"
"-58.4884723126282","-34.5891423307026","SOLANO LOPEZ, F., MARISCAL",2272,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HQD","campanas_verdes"
"-58.4975073179273","-34.5946335488026","SOLANO LOPEZ, F., MARISCAL",3039,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HRC","campanas_verdes"
"-58.4990613138272","-34.5955977156026","SOLANO LOPEZ, F., MARISCAL",3161,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HRE","campanas_verdes"
"-58.5002163110271","-34.5963031935026","SOLANO LOPEZ, F., MARISCAL",3251,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HRG","campanas_verdes"
"-58.5034001150267","-34.5982700377026","SOLANO LOPEZ, F., MARISCAL",3491,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HRK","campanas_verdes"
"-58.5055826670265","-34.5996192341026","SOLANO LOPEZ, F., MARISCAL",3645,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HRO","campanas_verdes"
"-58.5071541341264","-34.6005923887026","SOLANO LOPEZ, F., MARISCAL",3773,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HRQ","campanas_verdes"
"-58.4323896756347","-34.5686964198011","SOLDADO DE LA INDEPENDENCIA",583,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BTC","campanas_verdes"
"-58.4352124164342","-34.5670616753014","SOLDADO DE LA INDEPENDENCIA",831,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BTI","campanas_verdes"
"-58.4379651444337","-34.5654401082018","SOLDADO DE LA INDEPENDENCIA",1081,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BTM","campanas_verdes"
"-58.4400285357333","-34.564185210202","SOLDADO DE LA INDEPENDENCIA",1241,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BTQ","campanas_verdes"
"-58.4111481161395","-34.5965631932969","SOLER",3250,"MECÁNICA","Recoleta","Comuna 2","1425.0","C1425BWB","campanas_verdes"
"-58.4129157801392","-34.5953021354971","SOLER",3422,"MECÁNICA","Recoleta","Comuna 2","1425.0","C1425BWF","campanas_verdes"
